528af441098e7180590048c1,À×Åµ(½ø¿Ú) ·çÀÊ 2.0 16V 02/10 -> ,,,52a89bad098e71b2e5000b9a,À×Åµ½ø¿Ú ·çÀÊ  2.0L 2011-
528af441098e7180590048c8,À×Åµ(½ø¿Ú) ¿ÆÀ×°Á 2.5 09/08 -> ,W 67/1,,52a89bad098e71b2e5000b9c,À×Åµ½ø¿Ú ¿ÆÀ×°Á  2.5L 2009-
528af447098e718059004b0b,À×Åµ(½ø¿Ú) ·ç¾° 2.0 16V Turbo (JM0U) 04/04 -> ,W 75/3
528af447098e718059004b15,À×Åµ(½ø¿Ú) ·ç¾° 2.0 dCi 09/05 -> ,HU 618 x
528af447098e718059004b22,À×Åµ(½ø¿Ú) ·ç¾° 2.0 16V (JZ0G) 06/09 -> ,W 67/1
528af447098e718059004b29,À×Åµ(½ø¿Ú) ÍþÈüµÛ 2.0 16V Turbo (BJ0K06) 04/04 -> ,W 75/3
528af448098e718059004b33,À×Åµ(½ø¿Ú) ÍþÈüµÛ 2.0 dCi 01/06 -> ,HU 618 x
528af448098e718059004b3d,À×Åµ(½ø¿Ú) ÍþÈüµÛ 2.2 dCi 16V (BJ0E06) 06/02 -> ,HU 923 x
528af448098e718059004b47,À×Åµ(½ø¿Ú) ÍþÈüµÛ 2.2 dCi 16V FAP (BJ0) 04/04 -> ,HU 923 x
528af448098e718059004b51,À×Åµ(½ø¿Ú) ÍþÈüµÛ 3.0 dCi V6 24V (BJ0J0B) 06/02 -> 
528af448098e718059004b59,À×Åµ(½ø¿Ú) ÍþÈüµÛ 3.0 dCi V6 24V 06/06 -> 
528af448098e718059004b61,À×Åµ(½ø¿Ú) ÍþÈüµÛ 3.5 V6 24V (BJ0V0B) 06/02 -> ,W 67/1

,,,,52a89bad098e71b2e5000b9d,À×Åµ½ø¿Ú ¿ÆÀ×°Á  2.5L 2010-
